Linea;Nombre_Linea;Ruta;Nombre_Ruta;Destino;Id_Parada;Posicion;Nombre_Parada;Tipo_Servicio;Estación
9; BF14;1854;B14;Portal Norte;1396;16089;Calle 34 A - 4 ó 6;[1] TRONCAL;Calle 34
9; BF14;1854;B14;Portal Norte;1324;17220;Calle 45 A - 4 ó 6;[1] TRONCAL;Calle 45
9; BF14;1854;B14;Portal Norte;1385;17901;Marly A - 4 ó 6;[1] TRONCAL;Marly
9; BF14;1854;B14;Portal Norte;1217;21386;Héroes A - 4 ó 6;[1] TRONCAL;Héroes
9; BF14;1854;B14;Portal Norte;1163;21789;Calle 85 A - 4 ó 6;[1] TRONCAL;Calle 85
9; BF14;1854;B14;Portal Norte;1177;23220;Calle 100 B - 4 ó 6;[1] TRONCAL;Calle 100
9; BF14;1854;B14;Portal Norte;1193;25510;Calle 127 A - 4 ó 6;[1] TRONCAL;Calle 127
9; BF14;1854;B14;Portal Norte;1149;27397;Alcalá B - 4 ó 6;[1] TRONCAL;Alcalá
9; BF14;1854;B14;Portal Norte;12906;28419;Calle 146 A - 4 ó 6;[1] TRONCAL;Calle 146
9; BF14;1854;B14;Portal Norte;13221;31221;Portal Norte T2A;[1] TRONCAL;Portal Norte
10; BK16;1740;B16;Terminal;13233;0;Portal Eldorado T-2;[1] TRONCAL;Portal ElDorado
10; BK16;1740;B16;Terminal;2225;1755;Modelia B -1 ó 5;[1] TRONCAL;Modelia
10; BK16;1740;B16;Terminal;2309;3581;Av. Rojas A - 2 ó 5;[1] TRONCAL;Avenida Rojas
10; BK16;1740;B16;Terminal;1882;4117;El Tiempo - Maloka B - 1 ó 5;[1] TRONCAL;El Tiempo - Maloka
10; BK16;1740;B16;Terminal;1916;4936;Salitre - El Greco B - 1 ó 5;[1] TRONCAL;Salitre El Greco
10; BK16;1740;B16;Terminal;1858;5463;CAN B - 1 ó 5;[1] TRONCAL;CAN
10; BK16;1740;B16;Terminal;1913;6665;Quinta Paredes A - 2 ó 5;[1] TRONCAL;Quinta Paredes
10; BK16;1740;B16;Terminal;1878;7221;Recinto Ferial B - 1 ó 5;[1] TRONCAL;Recinto Ferial
10; BK16;1740;B16;Terminal;1544;10195;Av. El Dorado A - 4 ó 6;[1] TRONCAL;Avenida El Dorado
10; BK16;1740;B16;Terminal;1537;14283;Av. Chile C - 4 ó 6;[1] TRONCAL;Avenida Chile
10; BK16;1740;B16;Terminal;1232;18625;Pepe Sierra A - 4 ó 6;[1] TRONCAL;Pepe Sierra
10; BK16;1740;B16;Terminal;1151;21313;Alcalá C - 4 ó 6;[1] TRONCAL;Alcalá
10; BK16;1740;B16;Terminal;1252;24062;Toberín C - 4 ó 6;[1] TRONCAL;Toberín
10; BK16;1740;B16;Terminal;1153;25966;Calle 187 A - 4 ó 6;[1] TRONCAL;Calle 187
10; BK16;1740;B16;Terminal;1262;26588;Terminal A - 4 ó 6;[1] TRONCAL;Terminal
10; BK16;1741;K16;Portal Eldorado;1262;0;Terminal A - 4 ó 6;[1] TRONCAL;Terminal
10; BK16;1741;K16;Portal Eldorado;1264;224;Terminal A - 2 ó 5;[1] TRONCAL;Terminal
10; BK16;1741;K16;Portal Eldorado;1155;849;Calle 187 A - 2 ó 5;[1] TRONCAL;Calle 187
10; BK16;1741;K16;Portal Eldorado;12937;2949;Toberín A - 2 ó 5;[1] TRONCAL;Toberín
10; BK16;1741;K16;Portal Eldorado;1141;5503;Alcalá C - 2 ó 5;[1] TRONCAL;Alcalá
10; BK16;1741;K16;Portal Eldorado;1228;8138;Pepe Sierra B - 2 ó 5;[1] TRONCAL;Pepe Sierra
10; BK16;1741;K16;Portal Eldorado;1541;12597;Av. Chile B - 2 ó 5;[1] TRONCAL;Avenida Chile
10; BK16;1741;K16;Portal Eldorado;1546;16627;Av. El Dorado A - 2 ó 5;[1] TRONCAL;Avenida El Dorado
10; BK16;1741;K16;Portal Eldorado;1877;19647;Recinto Ferial B - 4 ó 6;[1] TRONCAL;Recinto Ferial
10; BK16;1741;K16;Portal Eldorado;1910;20102;Quinta Paredes A - 3 ó 6;[1] TRONCAL;Quinta Paredes
10; BK16;1741;K16;Portal Eldorado;1857;21399;CAN B - 4 ó 6;[1] TRONCAL;CAN
10; BK16;1741;K16;Portal Eldorado;1915;21924;Salitre - El Greco B - 4 ó 6;[1] TRONCAL;Salitre El Greco
10; BK16;1741;K16;Portal Eldorado;1880;22677;El Tiempo - Maloka A - 3 ó 6;[1] TRONCAL;El Tiempo - Maloka
10; BK16;1741;K16;Portal Eldorado;1850;23279;Av. Rojas A - 3 ó 6;[1] TRONCAL;Avenida Rojas
10; BK16;1741;K16;Portal Eldorado;2022;25110;Modelia B - 4 ó 6;[1] TRONCAL;Modelia
10; BK16;1741;K16;Portal Eldorado;13233;25958;Portal Eldorado T-2;[1] TRONCAL;Portal ElDorado
11; BH27;1768;B27;Portal Norte;13460;0;Portal Tunal T2;[1] TRONCAL;Portal Tunal
11; BH27;1768;B27;Portal Norte;1782;3810;Calle 40 S. A - 4 ó 6;[1] TRONCAL;Calle 40 Sur
11; BH27;1768;B27;Portal Norte;1283;9402;Av. Jiménez B - 4 ó 6;[1] TRONCAL;Jiménez
11; BH27;1768;B27;Portal Norte;1385;13527;Marly A - 4 ó 6;[1] TRONCAL;Marly
11; BH27;1768;B27;Portal Norte;1360;15943;Calle 72 B - 4 ó 6;[1] TRONCAL;Calle 72
11; BH27;1768;B27;Portal Norte;1365;16425;Calle 76 A - 4 ó 6;[1] TRONCAL;Calle 76
11; BH27;1768;B27;Portal Norte;1167;17637;Calle 85 C - 4 ó 6;[1] TRONCAL;Calle 85
11; BH27;1768;B27;Portal Norte;2040;17858;Virrey A - 4 ó 6;[1] TRONCAL;Virrey
11; BH27;1768;B27;Portal Norte;13218;27264;Portal Norte T5A;[1] TRONCAL;Portal Norte
11; BH27;1769;H27;H27 Portal Tunal;13218;0;Portal Norte T5A;[1] TRONCAL;Portal Norte
11; BH27;1769;H27;H27 Portal Tunal;2042;8842;Virrey A - 2 ó 5;[1] TRONCAL;Virrey
11; BH27;1769;H27;H27 Portal Tunal;1157;9001;Calle 85 C - 2 ó 5;[1] TRONCAL;Calle 85
11; BH27;1769;H27;H27 Portal Tunal;324;10275;Calle 76 A - 2 ó 5;[1] TRONCAL;Calle 76
11; BH27;1769;H27;H27 Portal Tunal;1357;10812;Calle 72 A - 2 ó 5;[1] TRONCAL;Calle 72
11; BH27;1769;H27;H27 Portal Tunal;1383;13172;Marly A - 2 ó 5;[1] TRONCAL;Marly
11; BH27;1769;H27;H27 Portal Tunal;1279;17378;Av. Jiménez A - 2 ó 5;[1] TRONCAL;Jiménez
11; BH27;1769;H27;H27 Portal Tunal;1778;22820;Calle 40 S. B - 2 ó 5;[1] TRONCAL;Calle 40 Sur
11; BH27;1769;H27;H27 Portal Tunal;13460;25780;Portal Tunal T2;[1] TRONCAL;Portal Tunal
12; BF28;1478;B28;Portal Norte;1687;0;Portal Américas T3;[1] TRONCAL;Portal Américas
12; BF28;1478;B28;Portal Norte;1636;2885;Biblioteca Tintal A - 1;[1] TRONCAL;Biblioteca Tintal
12; BF28;1478;B28;Portal Norte;1629;4981;Banderas T6;[1] TRONCAL;Banderas
12; BF28;1478;B28;Portal Norte;1719;10579;Zona Industrial A - 2;[1] TRONCAL;Zona Industrial
12; BF28;1478;B28;Portal Norte;1642;11290;CDS - Cra. 32 A - 2;[1] TRONCAL;CDS Carrera 32
12; BF28;1478;B28;Portal Norte;1550;13637;CAD B - 4 ó 6;[1] TRONCAL;CAD
12; BF28;1478;B28;Portal Norte;2029;15249;U. Nacional B - 4 ó 6;[1] TRONCAL;Universidad Nacional
12; BF28;1478;B28;Portal Norte;1606;17538;Simón Bolívar B - 4;[1] TRONCAL;Simón Bolívar
12; BF28;1478;B28;Portal Norte;1537;18632;Av. Chile C - 4 ó 6;[1] TRONCAL;Avenida Chile
12; BF28;1478;B28;Portal Norte;1563;20190;Castellana A - 3;[1] TRONCAL;Castellana
12; BF28;1478;B28;Portal Norte;1187;22336;Calle 106 B - 4 ó 6;[1] TRONCAL;Calle 106
12; BF28;1478;B28;Portal Norte;1234;23029;Pepe Sierra B - 4 ó 6;[1] TRONCAL;Pepe Sierra
12; BF28;1478;B28;Portal Norte;1245;24794;Prado A - 3;[1] TRONCAL;Prado
12; BF28;1478;B28;Portal Norte;13222;29390;Portal Norte T2B;[1] TRONCAL;Portal Norte
12; BF28;1855;F28;Portal Américas;13222;0;Portal Norte T2B;[1] TRONCAL;Portal Norte
12; BF28;1855;F28;Portal Américas;1243;4857;Prado B - 1;[1] TRONCAL;Prado
12; BF28;1855;F28;Portal Américas;1230;6747;Pepe Sierra A - 2 ó 5;[1] TRONCAL;Pepe Sierra
12; BF28;1855;F28;Portal Américas;1180;7102;Calle 106 B - 1;[1] TRONCAL;Calle 106
12; BF28;1855;F28;Portal Américas;1565;9662;Castellana B - 1;[1] TRONCAL;Castellana
12; BF28;1855;F28;Portal Américas;1539;11076;Av. Chile C - 2 ó 5;[1] TRONCAL;Avenida Chile
12; BF28;1855;F28;Portal Américas;1610;12256;Simón Bolívar A - 2 ó 5;[1] TRONCAL;Simón Bolivar
12; BF28;1855;F28;Portal Américas;2016;14377;U. Nacional C - 1;[1] TRONCAL;Universidad Nacional
12; BF28;1855;F28;Portal Américas;1554;16164;CAD A - 2 ó 5;[1] TRONCAL;CAD
12; BF28;1855;F28;Portal Américas;1640;18311;CDS - Cra. 32 B - 4;[1] TRONCAL;CDS Cra 32
12; BF28;1855;F28;Portal Américas;1717;19020;Zona Industrial B - 4;[1] TRONCAL;Zona Industrial
12; BF28;1855;F28;Portal Américas;1626;24572;Banderas T5;[1] TRONCAL;Banderas
12; BF28;1855;F28;Portal Américas;1634;26814;Biblioteca Tintal A - 3;[1] TRONCAL;Biblioteca Tintal
12; BF28;1855;F28;Portal Américas;1687;28967;Portal Américas T3;[1] TRONCAL;Portal Américas
14; BC50;1669;B50 ;Estación Calle 161;1430;0;Portal Suba T8;[1] TRONCAL;Portal Suba
14; BC50;1669;B50 ;Estación Calle 161;1425;1131;La Campiña A - 2;[1] TRONCAL;La Campiña
14; BC50;1669;B50 ;Estación Calle 161;1457;1759;Suba - Tv. 91 A - 2;[1] TRONCAL;Suba Transversal 91
14; BC50;1669;B50 ;Estación Calle 161;1412;2495;21 Ángeles B - 1;[1] TRONCAL;21 Ángeles
14; BC50;1669;B50 ;Estación Calle 161;1461;4533;Suba - Av. Boyacá A - 2;[1] TRONCAL;Suba  Avenida Boyaca
14; BC50;1669;B50 ;Estación Calle 161;1452;6989;Av. Suba - Calle 116 B - 1;[1] TRONCAL;Av. Suba - Calle 116 
14; BC50;1669;B50 ;Estación Calle 161;1441;7758;Puentelargo A - 2;[1] TRONCAL;Puentelargo
14; BC50;1669;B50 ;Estación Calle 161;1444;9309;Rionegro B - 1;[1] TRONCAL;Rionegro
14; BC50;1669;B50 ;Estación Calle 161;1221;12172;Héroes C - 4;[1] TRONCAL;Héroes
14; BC50;1669;B50 ;Estación Calle 161;1165;12497;Calle 85 B - 4 ó 6;[1] TRONCAL;Calle 85
14; BC50;1669;B50 ;Estación Calle 161;1258;12985;Virrey B - 4 ó 6;[1] TRONCAL;Virrey
14; BC50;1669;B50 ;Estación Calle 161;1203;18607;Calle 142 B - 4;[1] TRONCAL;Calle 142
14; BC50;1669;B50 ;Estación Calle 161;1211;20270;Calle 161 B - 4;[1] TRONCAL;Calle 161
14; BC50;1669;B50 ;Estación Calle 161;1208;22635;Calle 161 B - 1;[1] TRONCAL;Calle 161
14; BC50;1797;C50;Portal Suba;1208;0;Calle 161 B - 1;[1] TRONCAL;Calle 161
14; BC50;1797;C50;Portal Suba;1197;1716;Calle 142 B - 2 ó 5;[1] TRONCAL;Calle 142
14; BC50;1797;C50;Portal Suba;1254;7505;Virrey C - 2 ó 5;[1] TRONCAL;Virrey
14; BC50;1797;C50;Portal Suba;1159;8054;Calle 85 B - 2 ó 5;[1] TRONCAL;Calle 85
14; BC50;1797;C50;Portal Suba;1212;8353;Héroes C - 1;[1] TRONCAL;Héroes
14; BC50;1797;C50;Portal Suba;1443;11470;Rionegro B - 4;[1] TRONCAL;Rionegro
14; BC50;1797;C50;Portal Suba;1438;13039;Puentelargo A - 3;[1] TRONCAL;Puentelargo
14; BC50;1797;C50;Portal Suba;1451;13799;Av. Suba - Calle 116 B - 4;[1] TRONCAL;Av. Suba - Calle 116
14; BC50;1797;C50;Portal Suba;1458;16248;Suba - Av. Boyacá A - 3;[1] TRONCAL;Suba Avenida  Boyaca
14; BC50;1797;C50;Portal Suba;1411;18315;21 Ángeles B - 4;[1] TRONCAL;21 Ángeles
14; BC50;1797;C50;Portal Suba;1454;19046;Suba - Tv. 91 A - 3;[1] TRONCAL;Suba Transversal 91
14; BC50;1797;C50;Portal Suba;1422;19668;La Campiña A - 3;[1] TRONCAL;La Campiña
14; BC50;1797;C50;Portal Suba;1430;20215;Portal Suba T8;[1] TRONCAL;Portal Suba
15; B52;1866;B52;Alcalá;2317;0;Portal Américas T2 B;[1] TRONCAL;Portal Américas
15; B52;1866;B52;Alcalá;1637;2970;Biblioteca Tintal A - 2 ó 5;[1] TRONCAL;Biblioteca Tintal
15; B52;1866;B52;Alcalá;1628;4977;Banderas T8;[1] TRONCAL;Banderas
15; B52;1866;B52;Alcalá;1666;6799;Marsella B - 2 ó 5;[1] TRONCAL;Marsella
15; B52;1866;B52;Alcalá;1266;16696;Av. 39 A - 4 ó 6;[1] TRONCAL;Avenida 39
15; B52;1866;B52;Alcalá;1367;20871;Calle 76 B - 4 ó 6;[1] TRONCAL;Calle 76
15; B52;1866;B52;Alcalá;1219;21460;Héroes B - 4 ó 6;[1] TRONCAL;Héroes
15; B52;1866;B52;Alcalá;1258;22332;Virrey B - 4 ó 6;[1] TRONCAL;Virrey
15; B52;1866;B52;Alcalá;1151;27464;Alcalá C - 4 ó 6;[1] TRONCAL;Alcalá
18; B55;1808;B55;Héroes;13227;0;Portal 80 T-4;[1] TRONCAL;Portal 80
18; B55;1808;B55;Héroes;1498;2285;Granja - Cra. 77 B - 1;[1] TRONCAL;Granja - Carrera 77
18; B55;1808;B55;Héroes;1221;7825;Héroes C - 4;[1] TRONCAL;Héroes
19; B56;1788;B56;Héroes;1430;0;Portal Suba T8;[1] TRONCAL;Portal Suba
19; B56;1788;B56;Héroes;1456;1701;Suba - Tv. 91 B - 1 ó 5;[1] TRONCAL;Suba Transversal 91
19; B56;1788;B56;Héroes;1511;10530;Escuela Militar A - 2 ó 5;[1] TRONCAL;Escuela Militar
19; B56;1788;B56;Héroes;1219;12113;Héroes B - 4 ó 6;[1] TRONCAL;Héroes
21; BJ74;1862;B74;Portal Norte;1845;0;Aguas A - 2 ó 5;[1] TRONCAL;Aguas
21; BJ74;1862;B74;Portal Norte;1847;804;Museo del Oro A - 4 ó 6;[1] TRONCAL;Museo del Oro
21; BJ74;1862;B74;Portal Norte;1294;2132;Calle 19 A - 4 ó 6;[1] TRONCAL;Calle 19
21; BJ74;1862;B74;Portal Norte;1266;4445;Av. 39 A - 4 ó 6;[1] TRONCAL;Avenida 39
21; BJ74;1862;B74;Portal Norte;1334;6261;Calle 57 A - 4 ó 6;[1] TRONCAL;Calle 57
21; BJ74;1862;B74;Portal Norte;1219;9209;Héroes B - 4 ó 6;[1] TRONCAL;Héroes
21; BJ74;1862;B74;Portal Norte;1258;10081;Virrey B - 4 ó 6;[1] TRONCAL;Virrey
21; BJ74;1862;B74;Portal Norte;1248;14450;Prado C - 4 ó 6;[1] TRONCAL;Prado
21; BJ74;1862;B74;Portal Norte;1201;15646;Calle 142 A - 4 ó 6;[1] TRONCAL;Calle 142
21; BJ74;1862;B74;Portal Norte;12934;17852;Toberín A - 4 ó 6;[1] TRONCAL;Toberín
21; BJ74;1862;B74;Portal Norte;1235;18827;Portal Norte T1;[1] TRONCAL;Portal Norte
21; BJ74;1863;J74;Las Aguas;1235;0;Portal Norte T1;[1] TRONCAL;Portal Norte
21; BJ74;1863;J74;Las Aguas;12935;1264;Toberín C - 2 ó 5;[1] TRONCAL;Toberín
21; BJ74;1863;J74;Las Aguas;1197;3457;Calle 142 B - 2 ó 5;[1] TRONCAL;Calle 142
21; BJ74;1863;J74;Las Aguas;1242;4933;Prado C - 2 ó 5;[1] TRONCAL;Prado
21; BJ74;1863;J74;Las Aguas;2042;9397;Virrey A - 2 ó 5;[1] TRONCAL;Virrey
21; BJ74;1863;J74;Las Aguas;1216;10236;Héroes A - 1 ó 5;[1] TRONCAL;Héroes
21; BJ74;1863;J74;Las Aguas;1342;13108;Calle 57 A - 2 ó 5;[1] TRONCAL;Calle 57
21; BJ74;1863;J74;Las Aguas;1272;14852;Av. 39 B - 2 ó 5;[1] TRONCAL;Avenida 39
21; BJ74;1863;J74;Las Aguas;1302;17241;Calle 19 A - 2 ó 5;[1] TRONCAL;Calle 19
21; BJ74;1863;J74;Las Aguas;1849;18602;Museo del Oro A - 2 ó 5;[1] TRONCAL;Museo del Oro
21; BJ74;1863;J74;Las Aguas;1845;19237;Aguas A - 2 ó 5;[1] TRONCAL;Aguas
21; BJ74;1864;B74;Portal Norte;1921;0;Universidades B - 4 ó 6;[1] TRONCAL;Universidades
21; BJ74;1864;B74;Portal Norte;1266;2917;Av. 39 A - 4 ó 6;[1] TRONCAL;Avenida 39
21; BJ74;1864;B74;Portal Norte;1334;4733;Calle 57 A - 4 ó 6;[1] TRONCAL;Calle 57
21; BJ74;1864;B74;Portal Norte;1219;7681;Héroes B - 4 ó 6;[1] TRONCAL;Héroes
21; BJ74;1864;B74;Portal Norte;1258;8553;Virrey B - 4 ó 6;[1] TRONCAL;Virrey
21; BJ74;1864;B74;Portal Norte;1248;12922;Prado C - 4 ó 6;[1] TRONCAL;Prado
21; BJ74;1864;B74;Portal Norte;1201;14118;Calle 142 A - 4 ó 6;[1] TRONCAL;Calle 142
21; BJ74;1864;B74;Portal Norte;12934;16324;Toberín A - 4 ó 6;[1] TRONCAL;Toberín
21; BJ74;1864;B74;Portal Norte;1235;17299;Portal Norte T1;[1] TRONCAL;Portal Norte
21; BJ74;1865;J74;Universidades;1235;0;Portal Norte T1;[1] TRONCAL;Portal Norte
21; BJ74;1865;J74;Universidades;12935;1264;Toberín C - 2 ó 5;[1] TRONCAL;Toberín
21; BJ74;1865;J74;Universidades;1197;3457;Calle 142 B - 2 ó 5;[1] TRONCAL;Calle 142
21; BJ74;1865;J74;Universidades;1242;4933;Prado C - 2 ó 5;[1] TRONCAL;Prado
21; BJ74;1865;J74;Universidades;2042;9397;Virrey A - 2 ó 5;[1] TRONCAL;Virrey
21; BJ74;1865;J74;Universidades;1216;10236;Héroes A - 1 ó 5;[1] TRONCAL;Héroes
21; BJ74;1865;J74;Universidades;1342;13108;Calle 57 A - 2 ó 5;[1] TRONCAL;Calle 57
21; BJ74;1865;J74;Universidades;1272;14852;Av. 39 B - 2 ó 5;[1] TRONCAL;Avenida 39
21; BJ74;1865;J74;Universidades;1923;17893;Universidades B - 2 ó 5;[1] TRONCAL;Universidades
26; CH17;1791;C17;Portal Suba;1837;0;Portal Usme T4;[1] TRONCAL;Portal Usme
26; CH17;1791;C17;Portal Suba;2023;3394;Molinos A - 4 ó 6;[1] TRONCAL;Molinos
26; CH17;1791;C17;Portal Suba;2294;3789;Consuelo A - 3;[1] TRONCAL;Consuelo
26; CH17;1791;C17;Portal Suba;1823;5104;Santa Lucía A - 4 ó 6;[1] TRONCAL;Santa Lucia
26; CH17;1791;C17;Portal Suba;1813;6627;Quiroga B - 4;[1] TRONCAL;Quiroga
26; CH17;1791;C17;Portal Suba;1816;8108;Restrepo A - 3 ó 6;[1] TRONCAL;Restrepo
26; CH17;1791;C17;Portal Suba;1792;9685;Hortúa A - 3 ó 6;[1] TRONCAL;Hortúa
26; CH17;1791;C17;Portal Suba;1266;14418;Av. 39 A - 4 ó 6;[1] TRONCAL;Avenida 39
26; CH17;1791;C17;Portal Suba;1334;16234;Calle 57 A - 4 ó 6;[1] TRONCAL;Calle 57
26; CH17;1791;C17;Portal Suba;1360;18034;Calle 72 B - 4 ó 6;[1] TRONCAL;Calle 72
26; CH17;1791;C17;Portal Suba;1365;18516;Calle 76 A - 4 ó 6;[1] TRONCAL;Calle 76
26; CH17;1791;C17;Portal Suba;1521;19606;Polo A - 4 ó 6;[1] TRONCAL;Polo
26; CH17;1791;C17;Portal Suba;1446;21148;San Martín A - 3 ó 6;[1] TRONCAL;San Martín
26; CH17;1791;C17;Portal Suba;1467;22278;Suba - Calle 95 B - 4;[1] TRONCAL;Suba Calle 95
26; CH17;1791;C17;Portal Suba;1463;22982;Suba - Calle 100 B - 4 ó 6;[1] TRONCAL;Suba Calle 100
26; CH17;1791;C17;Portal Suba;1450;23988;Av. Suba - Calle 116 A - 3 ó 6;[1] TRONCAL;Av. Suba - Calle 116
26; CH17;1791;C17;Portal Suba;1423;29972;La Campiña B - 4 ó 6;[1] TRONCAL;La Campiña
26; CH17;1791;C17;Portal Suba;1434;30836;Portal Suba T4;[1] TRONCAL;Portal Suba
26; CH17;1792;H17;Portal Usme;1434;0;Portal Suba T4;[1] TRONCAL;Portal Suba
26; CH17;1792;H17;Portal Usme;1424;703;La Campiña B - 1 ó 5;[1] TRONCAL;La Campiña
26; CH17;1792;H17;Portal Usme;1453;6673;Av. Suba - Calle 116 A - 2 ó 5;[1] TRONCAL;Av. Suba - Calle 116  
26; CH17;1792;H17;Portal Usme;1464;7683;Suba - Calle 100 B - 1 ó 5;[1] TRONCAL;Suba Calle 100
26; CH17;1792;H17;Portal Usme;1468;8389;Suba - Calle 95 B - 1;[1] TRONCAL;Suba Calle 95
26; CH17;1792;H17;Portal Usme;1449;9504;San Martín A - 2 ó 5;[1] TRONCAL;San Martín
26; CH17;1792;H17;Portal Usme;1523;10889;Polo A - 2 ó 5;[1] TRONCAL;Polo
26; CH17;1792;H17;Portal Usme;322;11896;Calle 76 B - 2 ó 5;[1] TRONCAL;Calle 76
26; CH17;1792;H17;Portal Usme;1355;12434;Calle 72 B - 2 ó 5;[1] TRONCAL;Calle 72
26; CH17;1792;H17;Portal Usme;1340;14177;Calle 57 B - 2 ó 5;[1] TRONCAL;Calle 57
26; CH17;1792;H17;Portal Usme;1274;16070;Av. 39 A - 2 ó 5;[1] TRONCAL;Avenida 39
26; CH17;1792;H17;Portal Usme;1791;20759;Hortúa A - 2 ó 5;[1] TRONCAL;Hortúa
26; CH17;1792;H17;Portal Usme;1815;22371;Restrepo A - 2 ó 5;[1] TRONCAL;Restrepo
26; CH17;1792;H17;Portal Usme;1810;23844;Quiroga B - 1;[1] TRONCAL;Quiroga
26; CH17;1792;H17;Portal Usme;1819;25323;Santa Lucía B - 2 ó 5;[1] TRONCAL;Santa Lucía
26; CH17;1792;H17;Portal Usme;1827;26690;Consuelo A - 2;[1] TRONCAL;Consuelo
26; CH17;1792;H17;Portal Usme;1830;27053;Molinos B - 2 ó 5;[1] TRONCAL;Molinos
26; CH17;1792;H17;Portal Usme;1837;29877;Portal Usme T4;[1] TRONCAL;Portal Usme
27; CF19;1831;C19;Portal Suba;1624;0;Banderas T1;[1] TRONCAL;Banderas
27; CF19;1831;C19;Portal Suba;1631;1007;Banderas T2;[1] TRONCAL;Banderas
27; CF19;1831;C19;Portal Suba;1656;1328;Mandalay B - 2;[1] TRONCAL;Mandalay
27; CF19;1831;C19;Portal Suba;1666;2601;Marsella B - 2 ó 5;[1] TRONCAL;Marsella
27; CF19;1831;C19;Portal Suba;1621;4643;Distrito Grafiti B - 2 ó 5;[1] TRONCAL;Distrito Grafiti
27; CF19;1831;C19;Portal Suba;1645;5983;Cra. 43 B - 1;[1] TRONCAL;Carrera 43
27; CF19;1831;C19;Portal Suba;1718;6388;Zona Industrial B - 1;[1] TRONCAL;Zona Industrial
27; CF19;1831;C19;Portal Suba;1592;7752;Ricaurte F - 1;[1] TRONCAL;Ricaurte
27; CF19;1831;C19;Portal Suba;1649;8879;De la Sabana B - 1;[1] TRONCAL;De la Sabana
27; CF19;1831;C19;Portal Suba;1297;10317;Calle 19 C - 3;[1] TRONCAL;Calle 19
27; CF19;1831;C19;Portal Suba;1317;11425;Calle 26 C - 3;[1] TRONCAL;Calle 26
27; CF19;1831;C19;Portal Suba;1399;12046;Calle 34 C - 3;[1] TRONCAL;Calle 34
27; CF19;1831;C19;Portal Suba;1388;13825;Marly C - 3 ó 6;[1] TRONCAL;Marly
27; CF19;1831;C19;Portal Suba;1347;15047;Calle 63 C - 3;[1] TRONCAL;Calle 63
27; CF19;1831;C19;Portal Suba;1362;16190;Calle 72 C - 3;[1] TRONCAL;Calle 72
27; CF19;1831;C19;Portal Suba;1466;20300;Suba - Calle 95 A - 3;[1] TRONCAL;Suba Calle 95
27; CF19;1831;C19;Portal Suba;1462;21005;Suba - Calle 100 A - 3;[1] TRONCAL;Suba Calle 100
27; CF19;1831;C19;Portal Suba;1459;24631;Suba - Av. Boyacá B - 4;[1] TRONCAL;Suba Avenida Boyacá
27; CF19;1831;C19;Portal Suba;1410;26583;21 Ángeles A - 3;[1] TRONCAL;21 Ángeles
27; CF19;1831;C19;Portal Suba;1454;27372;Suba - Tv. 91 A - 3;[1] TRONCAL;Suba Transversal 91
27; CF19;1831;C19;Portal Suba;1422;27994;La Campiña A - 3;[1] TRONCAL;La Campiña
27; CF19;1831;C19;Portal Suba;1432;28685;Portal Suba T6;[1] TRONCAL;Portal Suba
27; CF19;1832;F19;Banderas;1432;0;Portal Suba T6;[1] TRONCAL;Portal Suba
27; CF19;1832;F19;Banderas;1425;987;La Campiña A - 2;[1] TRONCAL;La Campiña
27; CF19;1832;F19;Banderas;1457;1615;Suba - Tv. 91 A - 2;[1] TRONCAL;Suba Transversal 91
27; CF19;1832;F19;Banderas;1413;2409;21 Ángeles A - 2;[1] TRONCAL;21 Ángeles
27; CF19;1832;F19;Banderas;1460;4329;Suba - Av. Boyacá B - 1;[1] TRONCAL;Suba Avenida Boyacá
27; CF19;1832;F19;Banderas;1465;7972;Suba - Calle 100 A - 2;[1] TRONCAL;Suba Calle 100
27; CF19;1832;F19;Banderas;1469;8677;Suba - Calle 95 A - 2;[1] TRONCAL;Suba Calle 95
27; CF19;1832;F19;Banderas;1353;12591;Calle 72 C - 2;[1] TRONCAL;Calle 72
27; CF19;1832;F19;Banderas;1350;13810;Calle 63 B - 2 ó 5;[1] TRONCAL;Calle 63
27; CF19;1832;F19;Banderas;1383;15103;Marly A - 2 ó 5;[1] TRONCAL;Marly
27; CF19;1832;F19;Banderas;1390;16738;Calle 34 C - 2;[1] TRONCAL;Calle 34
27; CF19;1832;F19;Banderas;1318;17352;Calle 26 C - 2;[1] TRONCAL;Calle 26
27; CF19;1832;F19;Banderas;1298;18469;Calle 19 C - 2;[1] TRONCAL;Calle 19
27; CF19;1832;F19;Banderas;1647;19351;De la Sabana A - 3;[1] TRONCAL;De La Sabana
27; CF19;1832;F19;Banderas;1583;20535;Ricaurte F - 3;[1] TRONCAL;Ricaurte
27; CF19;1832;F19;Banderas;1716;21843;Zona Industrial A - 3;[1] TRONCAL;Zona Industrial
27; CF19;1832;F19;Banderas;1643;22251;Cra. 43 A - 3;[1] TRONCAL;Cra 43
27; CF19;1832;F19;Banderas;1617;23589;Distrito Grafiti A - 4 ó 6;[1] TRONCAL;Distrito Grafiti
27; CF19;1832;F19;Banderas;1662;25710;Marsella B - 4;[1] TRONCAL;Marsella
27; CF19;1832;F19;Banderas;1654;26976;Mandalay B - 4;[1] TRONCAL;Mandalay
27; CF19;1832;F19;Banderas;1624;27298;Banderas T1;[1] TRONCAL;Banderas
28; GC30;1677;C30;Portal Suba;2010;0;Portal Sur T1;[1] TRONCAL;Portal Sur
